"member_id","term","coord1D","se1D","member_name","party"
"TJW93720",22,0.538568437099457,0,"전용기","더불어민주당"
"QUR40502",22,0.531036019325256,0,"전진숙","더불어민주당"
"25G2571T",22,0.448524177074432,0,"전현희","더불어민주당"
"ARP89147",22,0.510863661766052,0,"정동영","더불어민주당"
"V429892C",22,0.440764337778091,0,"정성호","더불어민주당"
"NA61091D",22,0.45283442735672,0,"정을호","더불어민주당"
"LT72093S",22,0.45784929394722,0,"정일영","더불어민주당"
"IC499858",22,0.449418246746063,0,"정준호","더불어민주당"
"9HE7226N",22,0.493946373462677,0,"정진욱","더불어민주당"
"2385336L",22,0.458796441555023,0,"정청래","더불어민주당"
"XG348314",22,0.630634546279907,0,"정춘생","조국혁신당"
"BNV6535N",22,0.956262350082397,0,"정혜경","진보당"
"8TU8443O",22,0.51590883731842,0,"조계원","더불어민주당"
"T3E4932G",22,0.595090210437775,0,"조국","조국혁신당"
"FYI20317",22,0.47902050614357,0,"조승래","더불어민주당"
"ZKB18611",22,0.463640809059143,0,"조인철","더불어민주당"
"IN328264",22,0.438470005989075,0,"조정식","더불어민주당"
"T465023H",22,0.436215132474899,0,"주철현","더불어민주당"
"68P7228G",22,0.46468648314476,0,"진선미","더불어민주당"
"3C23171A",22,0.620336532592773,0,"진성준","더불어민주당"
"KNP22261",22,0.598609685897827,0,"차규근","조국혁신당"
"RC885085",22,0.553123712539673,0,"차지호","더불어민주당"
"1S05899F",22,0.442191541194916,0,"채현일","더불어민주당"
"A494529E",22,0.470140159130096,0,"천준호","더불어민주당"
"YGB8604T",22,-0.268135905265808,0,"천하람","개혁신당"
"I5I2468R",22,0.495735853910446,0,"최기상","더불어민주당"
"YS38221N",22,0.450782418251038,0,"최민희","더불어민주당"
"URV1689Q",22,0.527358710765839,0,"추미애","더불어민주당"
"8JG4358H",22,0.451061964035034,0,"한민수","더불어민주당"
"H5476989",22,0.457725882530212,0,"한병도","더불어민주당"
"XPP2564T",22,0.51762330532074,0,"한정애","더불어민주당"
"T4I4862D",22,0.895610332489014,0,"한창민","사회민주당"
"HHB5652A",22,0.505523979663849,0,"허성무","더불어민주당"
"VCP96419",22,0.454520106315613,0,"허종식","더불어민주당"
"RJH6314D",22,0.488313585519791,0,"황명선","더불어민주당"
"0VU8517U",22,0.46346989274025,0,"황희","더불어민주당"
"T2T8225E",22,0.623543322086334,0,"강경숙","조국혁신당"
"NQO7187X",22,-0.800678193569183,0,"강선영","국민의힘"
"7469929V",22,-0.74694436788559,0,"구자근","국민의힘"
"LG63087O",22,-0.771178722381592,0,"권영세","국민의힘"
"HE08888N",22,-0.667322039604187,0,"김기웅","국민의힘"
"5K93695T",22,-0.849712789058685,0,"김승수","국민의힘"
"HRG9655C",22,-0.834272801876068,0,"김희정","국민의힘"
"OSV9142K",22,-0.721493899822235,0,"이만희","국민의힘"
"PFG2137X",22,-0.69214928150177,0,"정희용","국민의힘"
"L2I9861C",22,-0.834188342094421,0,"강대식","국민의힘"
"9901388T",22,-0.609158277511597,0,"강명구","국민의힘"
"GX22581L",22,-0.808329343795776,0,"강민국","국민의힘"
"42K7317Y",22,-0.728829503059387,0,"강승규","국민의힘"
"HS39431V",22,-0.780041575431824,0,"고동진","국민의힘"
"REG96285",22,-0.732357203960419,0,"곽규택","국민의힘"
"LYY5513O",22,-0.559664130210876,0,"권영진","국민의힘"
"ANS8383S",22,-0.689311504364014,0,"김대식","국민의힘"
"LH97552Q",22,-0.737111747264862,0,"김도읍","국민의힘"
"3BC6890E",22,-0.634563624858856,0,"김미애","국민의힘"
"TCP9838Y",22,-0.997354030609131,0,"김민전","국민의힘"
"VDN5593C",22,0.364309430122375,0,"김상욱","더불어민주당"
"1Y73132H",22,-0.636019289493561,0,"김상훈","국민의힘"
"JNL7001A",22,-0.96332323551178,0,"김선교","국민의힘"
"9D939735",22,-0.793196797370911,0,"김성원","국민의힘"
"CNZ51556",22,-0.466491341590881,0,"김예지","국민의힘"
"EPI69383",22,-0.69293749332428,0,"김용태","국민의힘"
"LCZ1711I",22,-0.618035912513733,0,"김위상","국민의힘"
"L5P27909",22,-0.776287198066711,0,"김은혜","국민의힘"
"E1J8836Y",22,-0.756954252719879,0,"김정재","국민의힘"
"N378078V",22,-0.618164896965027,0,"김종양","국민의힘"
"JEZ3130Q",22,-0.623978912830353,0,"김형동","국민의힘"
"SLW27496",22,-0.934055328369141,0,"나경원","국민의힘"
"W4X85128",22,-1,0,"박대출","국민의힘"
"N4R2421C",22,-0.674650371074677,0,"박덕흠","국민의힘"
"VA04150X",22,-0.675425827503204,0,"박상웅","국민의힘"
"X3170462",22,-0.752957105636597,0,"박성민","국민의힘"
"NX534083",22,-0.906630039215088,0,"박성훈","국민의힘"
"Y0X4618N",22,-0.73524010181427,0,"박수민","국민의힘"
"6RD62559",22,-0.707142889499664,0,"박정하","국민의힘"
"G6W8250J",22,-0.751319050788879,0,"박준태","국민의힘"
"6U243644",22,-0.67533665895462,0,"박형수","국민의힘"
"QQP4727N",22,-0.651571154594421,0,"배준영","국민의힘"
"4X525582",22,-0.675594866275787,0,"배현진","국민의힘"
"CAA7713A",22,-0.643165230751038,0,"백종헌","국민의힘"
"QQ429063",22,-0.738413155078888,0,"서명옥","국민의힘"
"L7J93733",22,-0.599932193756104,0,"서범수","국민의힘"
"MR210505",22,-0.693313717842102,0,"서일준","국민의힘"
"P7U7800Z",22,-0.915062546730042,0,"서지영","국민의힘"
"JP222486",22,-0.792431473731995,0,"서천호","국민의힘"
"PYA8594I",22,-0.701906144618988,0,"안상훈","국민의힘"
"JZV5283U",22,-0.75125652551651,0,"유영하","국민의힘"
"KBK8836C",22,-0.683771729469299,0,"유용원","국민의힘"
"ZRF3039U",22,-0.755617737770081,0,"윤재옥","국민의힘"
"ROS6754L",22,-0.705307960510254,0,"이달희","국민의힘"
"WXJ8352N",22,-0.595240414142609,0,"이성권","국민의힘"
"DWK26447",22,-0.719294905662537,0,"이인선","국민의힘"
"HSW1214Q",22,-0.694825232028961,0,"이종배","국민의힘"
"NLS46526",22,-0.835192024707794,0,"이종욱","국민의힘"
"TZP9391O",22,-0.885508596897125,0,"이철규","국민의힘"
"EVH1507C",22,-0.752712905406952,0,"이헌승","국민의힘"
"B7789327",22,-0.652802526950836,0,"인요한","국민의힘"
"X639721U",22,0.592820584774017,0,"임미애","더불어민주당"
"EH27538E",22,-0.703571498394012,0,"임이자","국민의힘"
"RAJ1024Z",22,-0.739771842956543,0,"임종득","국민의힘"
"KFM1081G",22,-0.722209095954895,0,"장동혁","국민의힘"
"DAY6557K",22,-0.71956467628479,0,"정동만","국민의힘"
"CGW7415Z",22,-0.7154341340065,0,"정성국","국민의힘"
"8XE7026P",22,-0.723366141319275,0,"정연욱","국민의힘"
"5KV82250",22,-0.336270540952682,0,"조경태","국민의힘"
"ME83002L",22,-0.798969507217407,0,"조승환","국민의힘"
"MQU41854",22,-0.723234176635742,0,"조은희","국민의힘"
"WJL30106",22,-0.643435776233673,0,"조정훈","국민의힘"
"3NI5978A",22,-0.733813226222992,0,"조지연","국민의힘"
"QDU1100U",22,-0.714500665664673,0,"진종오","국민의힘"
"UOS16250",22,-0.821161270141602,0,"최보윤","국민의힘"
"A0P4646G",22,-0.708349287509918,0,"최형두","국민의힘"
"G152611B",22,-0.724295556545258,0,"추경호","국민의힘"
"JQA21112",22,-1,0,"한기호","국민의힘"
"Q918403D",22,-0.627513647079468,0,"한지아","국민의힘"
"M2Q9024I",22,0.498697072267532,0,"김종민","무소속"
"UQ282145",22,0.566480457782745,0,"이재정","더불어민주당"
"GDG1847Z",22,-0.852972328662872,0,"권성동","국민의힘"
"TQP7167T",22,-0.623733878135681,0,"김건","국민의힘"
"X7I4680R",22,-0.760244309902191,0,"김기현","국민의힘"
"ZYP7962W",22,-0.736234486103058,0,"김석기","국민의힘"
"X7E7893P",22,-0.783909022808075,0,"김장겸","국민의힘"
"P0F1530P",22,-0.579728603363037,0,"김태호","국민의힘"
"FU87526G",22,-0.922666370868683,0,"박수영","국민의힘"
"AEJ19639",22,-0.644886434078217,0,"박정훈","국민의힘"
"GP21946O",22,-0.823630094528198,0,"박충권","국민의힘"
"7XY7109I",22,-0.735990047454834,0,"성일종","국민의힘"
"6EN68926",22,-0.717774033546448,0,"송언석","국민의힘"
"OWD1018N",22,-0.79820841550827,0,"신동욱","국민의힘"
"RMC1840P",22,-0.666694164276123,0,"신성범","국민의힘"
"8348421R",22,-0.745565176010132,0,"엄태영","국민의힘"
"8UC4779G",22,-0.647473216056824,0,"우재준","국민의힘"
"MU69217P",22,-0.800704061985016,0,"유상범","국민의힘"
"8L52480G",22,-0.668548405170441,0,"이상휘","국민의힘"
"LJK4960Z",22,-0.745826780796051,0,"정점식","국민의힘"
"IWK63872",22,-0.669021546840668,0,"조배숙","국민의힘"
"GJK57930",22,-0.635804176330566,0,"주진우","국민의힘"
"WJG74792",22,-0.765073001384735,0,"최수진","국민의힘"
"UF53617M",22,-0.929212033748627,0,"최은석","국민의힘"
"1SR94244",22,-0.776962995529175,0,"김소희","국민의힘"
"CNW5754J",22,-0.728126168251038,0,"송석준","국민의힘"
"8X15119P",22,-0.954357087612152,0,"윤한홍","국민의힘"
"8SV6917G",22,-0.7361820936203,0,"주호영","국민의힘"
"9VR65006",22,-0.616159975528717,0,"윤영석","국민의힘"
"MSY7784L",22,-0.710095882415771,0,"윤상현","국민의힘"
"S9U45255",22,-0.828314483165741,0,"이양수","국민의힘"
"YN160848",22,0.618904888629913,0,"백선희","조국혁신당"
"2KM3589W",22,0.936815321445465,0,"손솔","진보당"
"CC78321E",22,0.561563670635223,0,"최혁진","무소속"
"RBM5454A",22,0.461905628442764,0,"이주희","더불어민주당"
